rep,fee,social_share,capacity,completion,bottom_access,operating_revenue,social_transfer,price_pressure
39,0.005,0.0,spare,0.6332931929718222,0.487587389832025,0.003217073426084636,0.0,0.0
39,0.005,0.0,tight,0.58,0.487587389832025,0.003217073426084636,0.0,0.0
39,0.005,0.25,spare,0.6347195831464075,0.5046644718326374,0.002412805069563477,0.000804268356521159,0.000752795181703805
39,0.005,0.25,tight,0.58,0.5017475539294712,0.002412805069563477,0.000804268356521159,0.0017565220906422116
39,0.005,0.5,spare,0.6360985955981409,0.5211493322976005,0.001608536713042318,0.001608536713042318,0.00150559036340761
39,0.005,0.5,tight,0.58,0.5153790433624558,0.001608536713042318,0.001608536713042318,0.003513044181284423
39,0.005,0.75,spare,0.6374318039838397,0.5370616419371331,0.000804268356521159,0.002412805069563477,0.002258385545111415
39,0.005,0.75,tight,0.58,0.5284994181241542,0.000804268356521159,0.002412805069563477,0.005269566271926635
39,0.005,1.0,spare,0.6387207296911195,0.5524204180964254,0.0,0.003217073426084636,0.00301118072681522
39,0.005,1.0,tight,0.58,0.541125654950437,0.0,0.003217073426084636,0.007026088362568846
39,0.01,0.0,spare,0.5977340195509016,0.46578907535366076,0.006360012105408421,0.0,0.0
39,0.01,0.0,tight,0.58,0.46578907535366076,0.006360012105408421,0.0,0.0
39,0.01,0.25,spare,0.6005081655335887,0.49897765730458443,0.004770009079056316,0.0015900030263521052,0.001488242832665571
39,0.01,0.25,tight,0.58,0.49327242237357116,0.004770009079056316,0.0015900030263521052,0.003472566609552998
39,0.01,0.5,spare,0.6031031040383218,0.5299261457810822,0.0031800060527042103,0.0031800060527042103,0.002976485665331142
39,0.01,0.5,tight,0.58,0.5187560436242104,0.0031800060527042103,0.0031800060527042103,0.006945133219105996
39,0.01,0.75,spare,0.6055304117162054,0.5587792489219612,0.0015900030263521052,0.004770009079056316,0.004464728497996713
39,0.01,0.75,tight,0.58,0.5423691196944682,0.0015900030263521052,0.004770009079056316,0.010417699828658995
39,0.01,1.0,spare,0.6078009173764998,0.5856723268429764,0.0,0.006360012105408421,0.005952971330662284
39,0.01,1.0,tight,0.58,0.5642324862167406,0.0,0.006360012105408421,0.013890266438211993
39,0.02,0.0,spare,0.5585627368461763,0.4776727948193316,0.012685434097468988,0.0,0.0
39,0.02,0.0,tight,0.5585627368461763,0.4776727948193316,0.012685434097468988,0.0,0.0
39,0.02,0.25,spare,0.5639181717888557,0.5416473400240172,0.009514075573101742,0.003171358524367247,0.0029683915788077443
39,0.02,0.25,tight,0.5633435200513404,0.5305063378666627,0.009514075573101742,0.003171358524367247,0.006926247017218069
39,0.02,0.5,spare,0.5686057443194341,0.5972736050774383,0.006342717048734494,0.006342717048734494,0.0059367831576154885
39,0.02,0.5,tight,0.5675281041732723,0.5758873923735953,0.006342717048734494,0.006342717048734494,0.013852494034436138
39,0.02,0.75,spare,0.5727087418284353,0.6455926823611465,0.003171358524367247,0.009514075573101742,0.008905174736423233
39,0.02,0.75,tight,0.571190839654482,0.58,0.003171358524367247,0.009514075573101742,0.02077874105165421
39,0.02,1.0,spare,0.5763000651517662,0.6875158323239742,0.0,0.012685434097468988,0.011873566315230977
39,0.02,1.0,tight,0.5743968048864869,0.58,0.0,0.012685434097468988,0.027704988068872276
39,0.03,0.0,spare,0.5227020120345505,0.480962651123867,0.018779183532889723,0.0,0.0
39,0.03,0.0,tight,0.5227020120345505,0.480962651123867,0.018779183532889723,0.0,0.0
39,0.03,0.25,spare,0.5303871989619336,0.5726331587694601,0.014084387649667292,0.004694795883222431,0.0043943289466961966
39,0.03,0.25,tight,0.5295625589339581,0.5564660531575043,0.014084387649667292,0.004694795883222431,0.01025343420895779
39,0.03,0.5,spare,0.5366970575987797,0.6471120627833407,0.009389591766444862,0.009389591766444862,0.008788657893392393
39,0.03,0.5,tight,0.5351953537528416,0.58,0.009389591766444862,0.009389591766444862,0.02050686841791558
39,0.03,0.75,spare,0.5418777144120993,0.7074759440031392,0.004694795883222431,0.014084387649667292,0.013182986840088588
39,0.03,0.75,tight,0.539820112964732,0.58,0.004694795883222431,0.014084387649667292,0.030760302626873372
39,0.03,1.0,spare,0.5461312494850831,0.7562508034687395,0.0,0.018779183532889723,0.017577315786784786
39,0.03,1.0,tight,0.5436172329479171,0.58,0.0,0.018779183532889723,0.04101373683583116
40,0.0,0.0,spare,0.6763581171434795,0.4754835031652571,0.0,0.0,0.0
40,0.0,0.0,tight,0.58,0.4754835031652571,0.0,0.0,0.0
40,0.0,0.25,spare,0.6763581171434795,0.4754835031652571,0.0,0.0,0.0
40,0.0,0.25,tight,0.58,0.4754835031652571,0.0,0.0,0.0
40,0.0,0.5,spare,0.6763581171434795,0.4754835031652571,0.0,0.0,0.0
40,0.0,0.5,tight,0.58,0.4754835031652571,0.0,0.0,0.0
40,0.0,0.75,spare,0.6763581171434795,0.4754835031652571,0.0,0.0,0.0
40,0.0,0.75,tight,0.58,0.4754835031652571,0.0,0.0,0.0
40,0.0,1.0,spare,0.6763581171434795,0.4754835031652571,0.0,0.0,0.0
40,0.0,1.0,tight,0.58,0.4754835031652571,0.0,0.0,0.0
40,0.0025,0.0,spare,0.6480221150150656,0.5016024743040016,0.0016622431454630612,0.0,0.0
40,0.0025,0.0,tight,0.58,0.5016024743040016,0.0016622431454630612,0.0,0.0
40,0.0025,0.25,spare,0.6487651373445293,0.5105012885262604,0.001246682359097296,0.0004155607863657653,0.0003889648960383564
40,0.0025,0.25,tight,0.58,0.5089860664345967,0.001246682359097296,0.0004155607863657653,0.0009075847574228316
40,0.0025,0.5,spare,0.6494953038109603,0.5192394044606089,0.0008311215727315306,0.0008311215727315306,0.0007779297920767128
40,0.0025,0.5,tight,0.58,0.5162262036107085,0.0008311215727315306,0.0008311215727315306,0.0018151695148456632
40,0.0025,0.75,spare,0.6502128368480697,0.5278196025284382,0.0004155607863657653,0.001246682359097296,0.0011668946881150694
40,0.0025,0.75,tight,0.58,0.5233253679074684,0.0004155607863657653,0.001246682359097296,0.002722754272268495
40,0.0025,1.0,spare,0.6509179550409937,0.5362446150439494,0.0,0.0016622431454630612,0.0015558595841534256
40,0.0025,1.0,tight,0.58,0.5302859984548417,0.0,0.0016622431454630612,0.0036303390296913264
40,0.005,0.0,spare,0.6417161423598193,0.504619317674161,0.003259053913177393,0.0,0.0
40,0.005,0.0,tight,0.58,0.504619317674161,0.003259053913177393,0.0,0.0
40,0.005,0.25,spare,0.6431608292611302,0.521915285324863,0.002444290434883045,0.0008147634782943483,0.0007626186156835102
40,0.005,0.25,tight,0.58,0.5189607284455615,0.002444290434883045,0.0008147634782943483,0.001779443436594857
40,0.005,0.5,spare,0.6445569151880832,0.5386037407960932,0.0016295269565886966,0.0016295269565886966,0.0015252372313670204
40,0.005,0.5,tight,0.58,0.5327598146334992,0.0016295269565886966,0.0016295269565886966,0.003558886873189714
40,0.005,0.75,spare,0.6459060351348814,0.5547051215153868,0.0008147634782943483,0.002444290434883045,0.002287855847050531
40,0.005,0.75,tight,0.58,0.5460348206777557,0.0008147634782943483,0.002444290434883045,0.00533833030978457
40,0.005,1.0,spare,0.6472097690925906,0.5702391773710681,0.0,0.003259053913177393,0.003050474462734041
40,0.005,1.0,tight,0.58,0.5588033772536013,0.0,0.003259053913177393,0.007117773746379428
40,0.01,0.0,spare,0.5975998958066098,0.4932003999122443,0.006229210303879593,0.0,0.0
40,0.01,0.0,tight,0.58,0.4932003999122443,0.006229210303879593,0.0,0.0
40,0.01,0.25,spare,0.6003188338487977,0.5257294902284854,0.004671907727909695,0.0015573025759698983,0.0014576352111078253
40,0.01,0.25,tight,0.58,0.5201391148581324,0.004671907727909695,0.0015573025759698983,0.0034011488259182584
40,0.01,0.5,spare,0.6028656262110942,0.556106759546084,0.0031146051519397966,0.0031146051519397966,0.0029152704222156507
40,0.01,0.5,tight,0.58,0.5451569046502396,0.0031146051519397966,0.0031146051519397966,0.006802297651836517
40,0.01,0.75,spare,0.6052511720514225,0.5844684473390802,0.0015573025759698983,0.004671907727909695,0.004372905633323476
40,0.01,0.75,tight,0.58,0.5683753899218748,0.0015573025759698983,0.004671907727909695,0.010203446477754775
40,0.01,1.0,spare,0.6074856804630844,0.6109421672737458,0.0,0.006229210303879593,0.005830540844431301
40,0.01,1.0,tight,0.58,0.58,0.0,0.006229210303879593,0.013604595303673033
40,0.02,0.0,spare,0.5602538865350584,0.4602922529598811,0.01240703133420347,0.0,0.0
40,0.02,0.0,tight,0.5602538865350584,0.4602922529598811,0.01240703133420347,0.0,0.0
40,0.02,0.25,spare,0.5654992807349715,0.5229564351265908,0.009305273500652602,0.0031017578335508673,0.0029032453322036128
40,0.02,0.25,tight,0.5649364366479463,0.5120498902625076,0.009305273500652602,0.0031017578335508673,0.006774239108475096
40,0.02,0.5,spare,0.5701039763434053,0.577611884899811,0.006203515667101735,0.006203515667101735,0.0058064906644072255
40,0.02,0.5,tight,0.5690470367514515,0.5566581524478459,0.006203515667101735,0.006203515667101735,0.013548478216950191
40,0.02,0.75,spare,0.5741462314796697,0.625236828770913,0.0031017578335508673,0.009305273500652602,0.008709735996610837
40,0.02,0.75,tight,0.5726555476704118,0.58,0.0031017578335508673,0.009305273500652602,0.020322717325425288
40,0.02,1.0,spare,0.5776947454263308,0.6666900077719721,0.0,0.01240703133420347,0.011612981328814451
40,0.02,1.0,tight,0.5758232970803223,0.58,0.0,0.01240703133420347,0.027096956433900383
40,0.03,0.0,spare,0.5042168827422395,0.5138140951326132,0.01816892481049824,0.0,0.0
40,0.03,0.0,tight,0.5042168827422395,0.5138140951326132,0.01816892481049824,0.0,0.0
40,0.03,0.25,spare,0.5116754157969479,0.6027942299108107,0.01362669360787368,0.00454223120262456,0.004251528405656589
40,0.03,0.25,tight,0.5108750963037452,0.58,0.01362669360787368,0.00454223120262456,0.009920232946532041
40,0.03,0.5,spare,0.5178385475073898,0.675581847885678,0.00908446240524912,0.00908446240524912,0.008503056811313178
40,0.03,0.5,tight,0.516376908367165,0.58,0.00908446240524912,0.00908446240524912,0.019840465893064083
40,0.03,0.75,spare,0.522931263756234,0.7349892725905739,0.00454223120262456,0.01362669360787368,0.012754585216969769
40,0.03,0.75,tight,0.5209231632599485,0.58,0.00454223120262456,0.01362669360787368,0.02976069883959612
40,0.03,1.0,spare,0.5271394747777995,0.7833403819544866,0.0,0.01816892481049824,0.017006113622626357
40,0.03,1.0,tight,0.5246798225772625,0.58,0.0,0.01816892481049824,0.039680931786128165
41,0.0,0.0,spare,0.6846946842730857,0.4815941992934389,0.0,0.0,0.0
41,0.0,0.0,tight,0.58,0.4815941992934389,0.0,0.0,0.0
41,0.0,0.25,spare,0.6846946842730857,0.4815941992934389,0.0,0.0,0.0
41,0.0,0.25,tight,0.58,0.4815941992934389,0.0,0.0,0.0
41,0.0,0.5,spare,0.6846946842730857,0.4815941992934389,0.0,0.0,0.0
41,0.0,0.5,tight,0.58,0.4815941992934389,0.0,0.0,0.0
41,0.0,0.75,spare,0.6846946842730857,0.4815941992934389,0.0,0.0,0.0
41,0.0,0.75,tight,0.58,0.4815941992934389,0.0,0.0,0.0
41,0.0,1.0,spare,0.6846946842730857,0.4815941992934389,0.0,0.0,0.0
41,0.0,1.0,tight,0.58,0.4815941992934389,0.0,0.0,0.0
41,0.0025,0.0,spare,0.6569977967506653,0.49674814868712025,0.001672153670211762,0.0,0.0
41,0.0025,0.0,tight,0.58,0.49674814868712025,0.001672153670211762,0.0,0.0
41,0.0025,0.25,spare,0.6577452103069015,0.5056995341812434,0.0012541152526588215,0.0004180384175529405,0.00039128395882955246
41,0.0025,0.25,tight,0.58,0.504175330133883,0.0012541152526588215,0.0004180384175529405,0.0009129959039356222
41,0.0025,0.5,spare,0.658479615595998,0.5144883163361205,0.000836076835105881,0.000836076835105881,0.0007825679176591049
41,0.0025,0.5,tight,0.58,0.5114573559916618,0.000836076835105881,0.000836076835105881,0.0018259918078712444
41,0.0025,0.75,spare,0.6592012390187374,0.5231173251615331,0.0004180384175529405,0.0012541152526588215,0.0011738518764886573
41,0.0025,0.75,tight,0.58,0.5185967526030183,0.0004180384175529405,0.0012541152526588215,0.0027389877118068665
41,0.0025,1.0,spare,0.6599103030355375,0.5315893414127056,0.0,0.001672153670211762,0.0015651358353182098
41,0.0025,1.0,tight,0.58,0.5255960023410966,0.0,0.001672153670211762,0.003651983615742489
41,0.005,0.0,spare,0.6631514731100417,0.49813704501530737,0.00329323042319457,0.0,0.0
41,0.005,0.0,tight,0.58,0.49813704501530737,0.00329323042319457,0.0,0.0
41,0.005,0.25,spare,0.6646110495073632,0.5156111340627975,0.0024699228173959272,0.0008233076057986425,0.0007706159190275295
41,0.005,0.25,tight,0.58,0.5126259431043088,0.0024699228173959272,0.0008233076057986425,0.0017981038110642354
41,0.005,0.5,spare,0.6660210179673798,0.5324651238939773,0.001646615211597285,0.001646615211597285,0.001541231838055059
41,0.005,0.5,tight,0.58,0.5265612801939513,0.001646615211597285,0.001646615211597285,0.003596207622128471
41,0.005,0.75,spare,0.6673830645597266,0.5487200903792858,0.0008233076057986425,0.0024699228173959272,0.0023118477570825886
41,0.005,0.75,tight,0.58,0.5399618706603794,0.0008233076057986425,0.0024699228173959272,0.005394311433192705
41,0.005,1.0,spare,0.668698818048072,0.5643963930645753,0.0,0.00329323042319457,0.003082463676110118
41,0.005,1.0,tight,0.58,0.5528458894185936,0.0,0.00329323042319457,0.007192415244256942
41,0.01,0.0,spare,0.6381084128236648,0.48517005280556436,0.006582956198435997,0.0,0.0
41,0.01,0.0,tight,0.58,0.48517005280556436,0.006582956198435997,0.0,0.0
41,0.01,0.25,spare,0.6409764829618685,0.5194805177826769,0.004937217148826997,0.0016457390496089992,0.0015404117504340237
41,0.01,0.25,tight,0.58,0.5135797455465542,0.004937217148826997,0.0016457390496089992,0.003594294084346055
41,0.01,0.5,spare,0.6436530053560882,0.5513966359599874,0.0032914780992179984,0.0032914780992179984,0.0030808235008680475
41,0.01,0.5,tight,0.58,0.5398520109655152,0.0032914780992179984,0.0032914780992179984,0.00718858816869211
41,0.01,0.75,spare,0.6461507727681659,0.5810783168605262,0.0016457390496089992,0.004937217148826997,0.004621235251302071
41,0.01,0.75,tight,0.58,0.5641295998885204,0.0016457390496089992,0.004937217148826997,0.010782882253038164
41,0.01,1.0,spare,0.6484817235789314,0.6086747902446603,0.0,0.006582956198435997,0.006161647001736095
41,0.01,1.0,tight,0.58,0.58,0.0,0.006582956198435997,0.01437717633738422
41,0.02,0.0,spare,0.5556442196519822,0.49386495277049913,0.012800948632053968,0.0,0.0
41,0.02,0.0,tight,0.5556442196519822,0.49386495277049913,0.012800948632053968,0.0,0.0
41,0.02,0.25,spare,0.5610452182257344,0.5583820129625024,0.009600711474040475,0.003200237158013492,0.0029954219799006297
41,0.02,0.25,tight,0.560465677395168,0.5471438566072195,0.009600711474040475,0.003200237158013492,0.006989317953101468
41,0.02,0.5,spare,0.565766941799634,0.614408135656347,0.006400474316026984,0.006400474316026984,0.005990843959801259
41,0.02,0.5,tight,0.56468074806695,0.58,0.006400474316026984,0.006400474316026984,0.013978635906202935
41,0.02,0.75,spare,0.5698948217099651,0.6630112125555855,0.003200237158013492,0.009600711474040475,0.008986265939701888
41,0.02,0.75,tight,0.5683656960047867,0.58,0.003200237158013492,0.009600711474040475,0.0209679538593044
41,0.02,1.0,spare,0.5735035447297336,0.7051248283227918,0.0,0.012800948632053968,0.011981687919602519
41,0.02,1.0,tight,0.5715871939017187,0.58,0.0,0.012800948632053968,0.02795727181240587
41,0.03,0.0,spare,0.49203748289081606,0.5057376905892894,0.017850702758027366,0.0,0.0
41,0.03,0.0,tight,0.49203748289081606,0.5057376905892894,0.017850702758027366,0.0,0.0
41,0.03,0.25,spare,0.49937724892572266,0.5933077015802437,0.013388027068520525,0.0044626756895068415,0.004177064445378405
41,0.03,0.25,tight,0.4985896734346448,0.5778935886812653,0.013388027068520525,0.0044626756895068415,0.009746483705882944
41,0.03,0.5,spare,0.5054625401691062,0.6651967776771589,0.008925351379013683,0.008925351379013683,0.00835412889075681
41,0.03,0.5,tight,0.5040219975103328,0.58,0.008925351379013683,0.008925351379013683,0.01949296741176589
41,0.03,0.75,spare,0.5105077649542953,0.724085023046644,0.0044626756895068415,0.013388027068520525,0.012531193336135216
41,0.03,0.75,tight,0.5085258568938325,0.58,0.0044626756895068415,0.013388027068520525,0.029239451117648828
41,0.03,1.0,spare,0.5146906860528971,0.7721944723337892,0.0,0.017850702758027366,0.01670825778151362
41,0.03,1.0,tight,0.5122599399609897,0.58,0.0,0.017850702758027366,0.03898593482353178
42,0.0,0.0,spare,0.6242857854665698,0.500233486569875,0.0,0.0,0.0
42,0.0,0.0,tight,0.58,0.500233486569875,0.0,0.0,0.0
42,0.0,0.25,spare,0.6242857854665698,0.500233486569875,0.0,0.0,0.0
42,0.0,0.25,tight,0.58,0.500233486569875,0.0,0.0,0.0
42,0.0,0.5,spare,0.6242857854665698,0.500233486569875,0.0,0.0,0.0
42,0.0,0.5,tight,0.58,0.500233486569875,0.0,0.0,0.0
42,0.0,0.75,spare,0.6242857854665698,0.500233486569875,0.0,0.0,0.0
42,0.0,0.75,tight,0.58,0.500233486569875,0.0,0.0,0.0
42,0.0,1.0,spare,0.6242857854665698,0.500233486569875,0.0,0.0,0.0
42,0.0,1.0,tight,0.58,0.500233486569875,0.0,0.0,0.0
42,0.0025,0.0,spare,0.6468923670998936,0.49620666505268246,0.001623625507254788,0.0,0.0
42,0.0025,0.0,tight,0.58,0.49620666505268246,0.001623625507254788,0.0,0.0
42,0.0025,0.25,spare,0.647618274087662,0.5049005740310896,0.001217719130441091,0.000405906376813697,0.00037992836869762053
42,0.0025,0.25,tight,0.58,0.503420357136624,0.001217719130441091,0.000405906376813697,0.0008864995269611144
42,0.0025,0.5,spare,0.6483319106545359,0.5134411027483161,0.000811812753627394,0.000811812753627394,0.0007598567373952411
42,0.0025,0.5,tight,0.58,0.5104971270500035,0.000811812753627394,0.000811812753627394,0.0017729990539222288
42,0.0025,0.75,spare,0.6490334842144562,0.521830843878621,0.000405906376813697,0.001217719130441091,0.0011397851060928614
42,0.0025,0.75,tight,0.58,0.5174392892665634,0.000405906376813697,0.001217719130441091,0.0026594985808833433
42,0.0025,1.0,spare,0.6497231986753269,0.5300723462708078,0.0,0.001623625507254788,0.0015197134747904821
42,0.0025,1.0,tight,0.58,0.5242491191371726,0.0,0.001623625507254788,0.0035459981078444576
42,0.005,0.0,spare,0.6620496527803219,0.4865134394152166,0.00330780389336353,0.0,0.0
42,0.005,0.0,tight,0.58,0.4865134394152166,0.00330780389336353,0.0,0.0
42,0.005,0.25,spare,0.663515576698081,0.5040634622761583,0.0024808529200226474,0.0008269509733408825,0.0007740261110470663
42,0.005,0.25,tight,0.58,0.5010652105821692,0.0024808529200226474,0.0008269509733408825,0.0018060609257764875
42,0.005,0.5,spare,0.6649314602625275,0.5209879807206919,0.001653901946681765,0.001653901946681765,0.0015480522220941326
42,0.005,0.5,tight,0.58,0.5150585955413298,0.001653901946681765,0.001653901946681765,0.003612121851552975
42,0.005,0.75,spare,0.6662990116366357,0.5373083467859977,0.0008269509733408825,0.0024808529200226474,0.0023220783331411986
42,0.005,0.75,tight,0.58,0.5285126552021935,0.0008269509733408825,0.0024808529200226474,0.005418182777329463
42,0.005,1.0,spare,0.6676198806740248,0.5530451836423136,0.0,0.00330780389336353,0.0030961044441882653
42,0.005,1.0,tight,0.58,0.5414457998165815,0.0,0.00330780389336353,0.00722424370310595
42,0.01,0.0,spare,0.5963568906487723,0.493817839519356,0.006442309046177252,0.0,0.0
42,0.01,0.0,tight,0.58,0.493817839519356,0.006442309046177252,0.0,0.0
42,0.01,0.25,spare,0.5991657331273852,0.5274208701852113,0.004831731784632939,0.001610577261544313,0.0015075003168054774
42,0.01,0.25,tight,0.58,0.5216434208347093,0.004831731784632939,0.001610577261544313,0.00351750073921278
42,0.01,0.5,spare,0.6017908573666709,0.5587274228594786,0.003221154523088626,0.003221154523088626,0.003015000633610955
42,0.01,0.5,tight,0.58,0.5474189420651726,0.003221154523088626,0.003221154523088626,0.00703500147842556
42,0.01,0.75,spare,0.6042442798437795,0.5878877035065297,0.001610577261544313,0.004831731784632939,0.004522500950416433
42,0.01,0.75,tight,0.58,0.5712784916945887,0.001610577261544313,0.004831731784632939,0.01055250221763834
42,0.01,1.0,spare,0.6065372310729445,0.6150420935542869,0.0,0.006442309046177252,0.00603000126722191
42,0.01,1.0,tight,0.58,0.58,0.0,0.006442309046177252,0.01407000295685112
42,0.02,0.0,spare,0.5624218959354772,0.5000013600730593,0.01261785463735839,0.0,0.0
42,0.02,0.0,tight,0.5624218959354772,0.5000013600730593,0.01261785463735839,0.0,0.0
42,0.02,0.25,spare,0.5677506491560147,0.5636581973446364,0.009463390978018793,0.0031544636593395974,0.002952577985141864
42,0.02,0.25,tight,0.567178860434884,0.5525740676836468,0.009463390978018793,0.0031544636593395974,0.006889348631997682
42,0.02,0.5,spare,0.5724181782035505,0.619049732453691,0.006308927318679195,0.006308927318679195,0.005905155970283728
42,0.02,0.5,tight,0.5713455517902848,0.58,0.006308927318679195,0.006308927318679195,0.013778697263995363
42,0.02,0.75,spare,0.5765065318029674,0.6672015744612623,0.0031544636593395974,0.009463390978018793,0.008857733955425592
42,0.02,0.75,tight,0.5749952146905095,0.58,0.0031544636593395974,0.009463390978018793,0.020668045895993047
42,0.02,1.0,spare,0.5800875775733609,0.7090120686060384,0.0,0.01261785463735839,0.011810311940567456
42,0.02,1.0,tight,0.5781920051770455,0.58,0.0,0.01261785463735839,0.027557394527990726
42,0.03,0.0,spare,0.5176948961604656,0.47979536819482227,0.018398679278785354,0.0,0.0
42,0.03,0.0,tight,0.5176948961604656,0.47979536819482227,0.018398679278785354,0.0,0.0
42,0.03,0.25,spare,0.5252389319575561,0.5697905247072184,0.013799009459089014,0.004599669819696338,0.004305290951235774
42,0.03,0.25,tight,0.524429437803472,0.5539314598461844,0.013799009459089014,0.004599669819696338,0.010045678886216805
42,0.03,0.5,spare,0.5314576958631652,0.643219782576095,0.009199339639392677,0.009199339639392677,0.008610581902471548
42,0.03,0.5,tight,0.5299809125865714,0.58,0.009199339639392677,0.009199339639392677,0.02009135777243361
42,0.03,0.75,spare,0.5365840003444642,0.7029932976410966,0.004599669819696338,0.013799009459089014,0.012915872853707322
42,0.03,0.75,tight,0.5345571516093705,0.58,0.004599669819696338,0.013799009459089014,0.03013703665865041
42,0.03,1.0,spare,0.5408097593592555,0.7515099943747524,0.0,0.018398679278785354,0.017221163804943096
42,0.03,1.0,tight,0.5383294759757787,0.58,0.0,0.018398679278785354,0.04018271554486722
43,0.0,0.0,spare,0.6403743144345411,0.4991737542843221,0.0,0.0,0.0
43,0.0,0.0,tight,0.58,0.4991737542843221,0.0,0.0,0.0
43,0.0,0.25,spare,0.6403743144345411,0.4991737542843221,0.0,0.0,0.0
43,0.0,0.25,tight,0.58,0.4991737542843221,0.0,0.0,0.0
43,0.0,0.5,spare,0.6403743144345411,0.4991737542843221,0.0,0.0,0.0
43,0.0,0.5,tight,0.58,0.4991737542843221,0.0,0.0,0.0
43,0.0,0.75,spare,0.6403743144345411,0.4991737542843221,0.0,0.0,0.0
43,0.0,0.75,tight,0.58,0.4991737542843221,0.0,0.0,0.0
43,0.0,1.0,spare,0.6403743144345411,0.4991737542843221,0.0,0.0,0.0
43,0.0,1.0,tight,0.58,0.4991737542843221,0.0,0.0,0.0
43,0.0025,0.0,spare,0.6448498277623856,0.5051488354226198,0.0016718492439106647,0.0,0.0
43,0.0025,0.0,tight,0.58,0.5051488354226198,0.0016718492439106647,0.0,0.0
43,0.0025,0.25,spare,0.6455971064380236,0.5140986061450192,0.0012538869329329985,0.00041796231097766617,0.0003912127230750956
43,0.0025,0.25,tight,0.58,0.5125746779915389,0.0012538869329329985,0.00041796231097766617,0.0009128296871752231
43,0.0025,0.5,spare,0.6463313815411238,0.5228858322106964,0.0008359246219553323,0.0008359246219553323,0.0007824254461501912
43,0.0025,0.5,tight,0.58,0.519855417357214,0.0008359246219553323,0.0008359246219553323,0.0018256593743504461
43,0.0025,0.75,spare,0.6470528793499197,0.5315133420975711,0.00041796231097766617,0.0012538869329329985,0.0011736381692252868
43,0.0025,0.75,tight,0.58,0.5269935784947183,0.00041796231097766617,0.0012538869329329985,0.002738489061525669
43,0.0025,1.0,spare,0.6477618222051242,0.5399839150645523,0.0,0.0016718492439106647,0.0015648508923003825
43,0.0025,1.0,tight,0.58,0.5339916424414384,0.0,0.0016718492439106647,0.0036513187487008923
43,0.005,0.0,spare,0.6238408930904283,0.48908030573139655,0.0032402226311607153,0.0,0.0
43,0.005,0.0,tight,0.58,0.48908030573139655,0.0032402226311607153,0.0,0.0
43,0.005,0.25,spare,0.625277373585127,0.5062780998194383,0.0024301669733705366,0.0008100556577901788,0.0007582120956916076
43,0.005,0.25,tight,0.58,0.5033404254028845,0.0024301669733705366,0.0008100556577901788,0.001769161556613751
43,0.005,0.5,spare,0.6266658036836901,0.5228752639557844,0.0016201113155803577,0.0016201113155803577,0.0015164241913832152
43,0.005,0.5,tight,0.58,0.517064364238209,0.0016201113155803577,0.0016201113155803577,0.003538323113227502
43,0.005,0.75,spare,0.6280077906760021,0.5388918892639943,0.0008100556577901788,0.0024301669733705366,0.002274636287074823
43,0.005,0.75,tight,0.58,0.5302700575324703,0.0008100556577901788,0.0024301669733705366,0.005307484669841253
43,0.005,1.0,spare,0.6293048880879633,0.554347394817816,0.0,0.0032402226311607153,0.0030328483827664304
43,0.005,1.0,tight,0.58,0.5429748406436038,0.0,0.0032402226311607153,0.007076646226455004
43,0.01,0.0,spare,0.6134786526490271,0.501557722272894,0.006363682703452105,0.0,0.0
43,0.01,0.0,tight,0.58,0.501557722272894,0.006363682703452105,0.0,0.0
43,0.01,0.25,spare,0.6162543467994493,0.5347647974005644,0.004772762027589078,0.0015909206758630261,0.0014891017526077928
43,0.01,0.25,tight,0.58,0.5290563407139577,0.004772762027589078,0.0015909206758630261,0.00347457075608485
43,0.01,0.5,spare,0.6188506333954592,0.5657292780980792,0.0031818413517260523,0.0031818413517260523,0.0029782035052155855
43,0.01,0.5,tight,0.58,0.5545530007889061,0.0031818413517260523,0.0031818413517260523,0.0069491415121697
43,0.01,0.75,spare,0.6212791084807257,0.5945961149113016,0.0015909206758630261,0.004772762027589078,0.004467305257823379
43,0.01,0.75,tight,0.58,0.5781770994827949,0.0015909206758630261,0.004772762027589078,0.010423712268254549
43,0.01,1.0,spare,0.6235506185862831,0.6215008894781623,0.0,0.006363682703452105,0.005956407010431171
43,0.01,1.0,tight,0.58,0.58,0.0,0.006363682703452105,0.0138982830243394
43,0.02,0.0,spare,0.5203903157607571,0.5194022801831696,0.01236144425778966,0.0,0.0
43,0.02,0.0,tight,0.5203903157607571,0.5194022801831696,0.01236144425778966,0.0,0.0
43,0.02,0.25,spare,0.5256176606643931,0.5818515135222981,0.009271083193342244,0.003090361064447415,0.0028925779563227813
43,0.02,0.25,tight,0.5250567533125873,0.5709834010162933,0.009271083193342244,0.003090361064447415,0.006749348564753156
43,0.02,0.5,spare,0.5302087086524748,0.6363470354169961,0.00618072212889483,0.00618072212889483,0.005785155912645563
43,0.02,0.5,tight,0.5291551702199805,0.58,0.00618072212889483,0.00618072212889483,0.013498697129506312
43,0.02,0.75,spare,0.5342409127670736,0.6838570088931585,0.003090361064447415,0.009271083193342244,0.008677733868968343
43,0.02,0.75,tight,0.5327547086173646,0.58,0.003090361064447415,0.009271083193342244,0.020248045694259465
43,0.02,1.0,spare,0.5377822981030568,0.7252317476366257,0.0,0.01236144425778966,0.011570311825291125
43,0.02,1.0,tight,0.5359160943345836,0.58,0.0,0.01236144425778966,0.026997394259012625
